LATNUM,LONGNUM
26.251412,89.724235
26.010657,92.878768
26.063176,92.845426
26.020978,92.854327
25.97124,92.887704
25.982069,92.825683
25.979457,92.827113
26.057364,92.76649
25.905288,92.888714
25.986993,92.815254
26.025647,92.819854
26.034998,92.921297
25.962866,92.888571
26.020827,92.80995
25.976961,92.920174
26.002165,92.848142
26.09175,92.748399
26.011561,92.877424
25.984751,92.890932
25.991103,92.921157
26.00247,92.8587
26.059221,92.866058
26.056059,92.820704
26.029984,92.847847
25.983367,92.84991
25.993987,92.890003
25.989528,92.862436
26.077354,92.885639
26.070496,92.814456
26.030827,92.864054
26.100995,92.754897
26.053675,92.853904
26.004933,92.869391
26.040586,92.789557
25.998749,92.847044
26.000529,92.871433
26.007178,92.860768
26.028983,92.870261
26.03338,92.85064
26.015266,92.794957
26.053025,92.933885
25.998479,92.863302
26.056848,92.793801
26.744725,94.253632
26.66862,94.240176
26.629513,94.39062
26.588173,94.215478
26.818698,94.370996
26.697379,94.393613
26.77071,94.187733
26.753348,94.367636
26.632575,94.184545
26.786349,94.386597
26.847147,94.417857
26.51012,94.107143
26.583886,94.230642
26.425226,94.166108
26.775198,94.225553
26.85308,94.419963
26.73858,94.232248
26.554386,94.254908
26.741837,94.4147
26.738683,94.17818
26.616686,94.320573
26.676003,94.182155
26.72338,94.128385
26.788619,94.198361
26.650065,94.325534
26.726756,94.194348
26.643446,94.2502
26.732702,94.333573
26.679296,94.193884
26.640485,94.267708
26.811039,94.406191
26.724268,94.138543
26.42087,94.152839
26.779845,94.248335
26.746973,94.190681
26.77584,94.181499
26.716281,94.303853
26.768527,94.315312
26.794854,94.196043
26.480211,94.16092
26.812086,94.202007
26.760094,94.504831
25.849648,93.431683
26.188086,93.146769
26.021713,93.16123
26.303413,93.837853
26.271083,93.225079
26.544765,93.194539
26.308328,93.258427
26.238454,93.183518
26.009979,93.172201
26.010991,93.749957
25.857238,93.501491
26.095573,93.781822
26.12057,93.101987
26.060838,93.232479
25.848068,93.439052
26.010082,93.178668
26.131261,93.793885
25.869413,93.460117
25.881901,93.485985
26.201778,93.044712
25.858363,93.429084
26.27364,93.24157
25.87121,93.466384
26.342398,93.834565
26.197874,92.972581
25.864288,93.459138
26.228006,93.069216
25.982254,93.778648
26.187631,92.972351
25.833863,93.535222
26.201323,93.017544
26.083813,93.081914
26.06615,93.19083
25.811993,93.453072
25.859525,93.439167
25.839944,93.438354
26.175123,93.055444
26.147012,93.10689
26.288386,93.86591
26.110525,93.783492
26.040531,93.137869
26.206294,93.057882
26.957837,94.110765
26.948479,94.205432
26.92676,93.983517
27.005143,94.293913
27.003907,94.276471
26.915815,94.287972
27.001747,94.298946
27.090502,94.353826
26.965098,94.107535
26.968364,94.107004
26.896764,94.322376
27.080211,94.538547
27.000256,94.276528
27.011351,94.302346
26.969992,94.304507
27.00525,94.271998
26.942322,94.25478
26.911657,94.280113
27.079401,94.280126
26.968577,94.314727
27.074615,94.346035
27.010692,94.283298
27.082713,94.362135
26.934623,94.225825
26.960425,94.288431
26.94828,94.108229
26.972759,94.18672
27.018106,94.195201
27.019305,94.313178
27.013255,94.331897
27.020233,94.286894
27.039204,94.344889
27.018943,94.310381
27.063614,94.266385
26.994562,94.285849
26.994643,94.324976
26.988245,94.281918
27.036077,94.283781
26.995818,94.31633
27.030796,94.296853
26.938189,94.298535
26.992763,94.193906
26.340396,92.698717
0,0
26.533966,92.883767
26.490642,92.542051
0,0
26.373309,92.592473
26.576442,93.219813
0,0
26.311505,92.55725
26.446826,92.671579
26.433831,92.80667
0,0
26.125306,92.533794
26.309644,92.64847
0,0
26.466515,92.667897
26.059649,92.748602
26.408519,92.787114
26.419585,92.616404
26.360127,92.712373
26.192406,92.728066
26.224553,92.726479
26.410851,92.598891
26.37361,92.563428
26.174629,92.735185
0,0
26.550313,92.979519
0,0
0,0
26.339302,92.657515
0,0
26.60023,93.263835
26.164239,92.518458
26.56118,92.836279
26.026417,92.703229
0,0
26.142971,92.439048
26.352036,92.626609
26.459773,92.816504
26.20041,92.529586
26.399938,92.445331
26.397342,92.591487
26.99347,94.581862
26.896172,94.644395
26.997101,94.59418
27.004509,94.57245
26.83451,94.804862
26.942333,94.713086
27.239567,94.745056
26.84253,94.565792
26.984871,94.750645
27.089262,94.792023
26.893773,94.475633
26.90417,94.762687
27.058428,94.792512
26.87485,94.787435
26.990342,94.636993
26.789703,94.541014
26.922932,94.654225
27.042346,94.665452
26.962511,94.6514
26.996353,94.57407
26.91295,94.646329
27.088361,94.812462
26.862069,94.73617
26.830412,94.741067
27.151002,94.749999
26.858271,94.733764
26.861439,94.784294
26.947599,94.87007
26.985751,94.500324
27.143114,94.724836
27.002029,94.508407
26.845049,94.609484
26.942617,94.686375
26.887327,94.721
26.838737,94.728561
26.985613,94.577802
27.127394,94.705491
26.862586,94.720455
26.762708,94.660077
26.877441,94.595536
26.971238,94.610921
26.923806,94.804602
26.631335,92.801605
26.759194,92.852575
26.676816,92.928609
26.612822,92.457944
26.816348,92.749425
26.680317,92.417262
26.879555,92.739721
26.85397,92.595377
26.69482,92.711387
26.729876,92.42941
26.715278,92.437344
26.809826,92.89716
26.797854,92.778692
26.768991,92.940882
26.707451,92.491204
26.733075,92.480305
26.779522,92.682173
26.837735,92.791804
26.711993,93.050265
26.677739,92.692313
26.838336,92.413786
26.790819,92.438231
26.68343,92.838651
26.907882,92.772049
26.664858,92.474558
26.638505,92.786169
26.723654,92.668989
26.723962,92.506782
26.781789,92.385265
26.735072,92.913241
26.791163,92.585341
26.732874,92.350373
26.682904,92.936409
26.674076,92.403835
26.728646,92.485772
26.654271,92.79388
26.780927,92.625463
26.681456,92.724355
26.672534,92.773341
26.74052,92.721335
26.724918,92.55144
26.682941,93.053176
25.554525,89.875502
25.920553,89.974612
25.93381,89.972819
25.92691,89.965484
25.634165,89.898092
25.887686,89.994706
25.623496,89.981586
25.761317,89.899621
25.922698,90.022154
25.903842,89.991892
25.922821,89.983098
25.912512,89.996418
25.882684,89.981275
25.785756,89.880236
25.642262,89.910315
25.916046,89.967863
25.675412,89.939651
25.898262,89.97442
25.90693,89.998981
25.660112,89.922386
25.884642,89.985659
25.720534,89.879573
25.647857,89.889447
25.698863,89.905537
25.689109,89.896952
25.923953,89.964817
25.679638,89.923881
25.745785,89.925827
25.644866,89.906668
25.658446,89.916027
25.950329,89.986088
25.897926,89.988047
25.676951,89.898305
25.720762,89.880181
25.924884,90.027147
25.915844,89.969912
25.714804,89.862
25.884222,89.991171
25.58846,89.899285
25.942766,89.992332
25.937481,89.988612
25.66532,89.911116
25.864706,92.584407
25.910011,92.714591
25.783214,92.518258
25.919923,92.748707
25.911303,92.456764
25.863171,92.529885
26.095634,92.477337
25.84381,92.527039
25.896996,92.739348
25.698209,92.726385
25.840078,92.497987
25.899241,92.759444
25.827131,92.565997
25.850981,92.870105
25.853497,92.564097
25.898551,92.841784
25.842152,92.889383
25.828288,92.991541
25.639623,92.67253
25.847748,92.592675
25.920487,92.603452
25.984534,92.248228
25.831197,93.012099
25.810245,93.017865
25.696314,92.673902
25.967468,92.727637
25.917153,92.491341
26.120773,92.514819
25.879377,92.580049
26.047695,92.558462
25.891134,92.794761
25.98516,92.646667
25.923146,92.594995
25.843114,92.530036
25.903009,92.758317
26.091555,92.573353
26.087805,92.506834
25.856829,92.900537
25.806604,92.770075
25.837914,92.943172
25.94081,92.698462
25.981686,92.632818
20.540654,81.116472
20.935071,81.015026
20.819785,81.160786
20.807376,81.002264
20.416089,81.123825
0,0
20.788096,81.043457
20.475694,81.082609
0,0
20.724141,81.445314
0,0
20.716033,81.443903
20.83981,81.018381
20.755868,81.405473
20.5212,81.114468
20.827552,81.161881
20.702242,81.253751
20.831869,81.4457
20.715184,81.410825
20.549885,81.12809
0,0
0,0
20.801459,81.472276
20.787863,81.091079
20.833929,81.024253
20.731852,81.216647
20.6696,81.267519
20.842116,81.000458
20.798853,81.445949
20.974057,80.995693
20.756371,81.303017
20.75717,81.430332
20.873086,81.16338
20.802593,81.023614
20.571597,81.289091
20.947963,81.140548
20.791249,80.981655
20.90524,81.17783
20.789692,81.495351
20.758348,81.209124
20.965651,80.957659
20.786273,81.245977
21.641255,82.321813
21.639367,82.932902
21.622657,82.067347
21.32995,82.653342
21.410276,82.552269
21.483784,82.297699
21.752784,82.03878
21.572375,82.700614
21.407571,82.192025
21.751898,82.197587
21.673614,81.966975
21.705261,82.424961
21.362143,82.67701
21.537229,82.587959
21.647561,82.423643
21.618844,82.190057
21.699487,82.744929
21.789044,81.951358
21.52436,82.616965
21.734325,81.945606
21.63719,81.943336
21.704003,82.701438
21.667949,82.602594
21.735422,81.871443
21.668935,82.881507
21.623949,81.70287
21.691481,82.778068
21.72167,82.212728
21.500228,82.006212
21.523961,81.985057
21.597432,82.802779
21.445387,82.250856
21.653472,82.233235
21.667549,82.23938
21.72241,82.264775
21.745544,81.956202
21.571121,82.812892
21.631222,81.869897
21.675601,82.337216
21.629209,82.40568
21.58613,82.174736
21.800781,82.026871
23.629676,83.241132
23.287995,83.903466
23.766781,83.336787
23.324988,83.806935
23.285141,83.589101
23.629877,83.682936
23.414851,83.881401
23.355404,83.430174
23.949399,83.458588
23.341221,83.36516
23.507442,83.431745
23.357825,83.318247
23.517043,83.933526
23.741933,83.596969
23.296388,83.59486
23.277605,83.369122
23.843739,83.496304
23.611234,83.752206
23.80993,83.564829
23.348136,83.730209
23.343095,83.577451
23.374089,83.34765
23.552722,83.923143
23.220629,83.5881
23.340767,83.392438
23.615749,83.672025
23.726182,83.372825
23.331157,83.280243
23.315438,83.439929
23.847448,83.453319
23.58917,83.289813
23.279082,83.512385
23.866738,83.463881
23.764528,83.244536
23.847023,82.821587
23.37098,83.354543
23.708047,83.582212
23.241721,83.332464
23.825626,83.45104
23.681166,83.243296
23.626919,83.733686
23.552428,83.416718
19.073242,82.024299
19.059795,81.821364
18.956967,81.814855
19.077627,81.847178
19.365872,82.04155
19.355992,82.072169
19.333991,82.042029
19.165886,81.555885
19.078706,81.824207
18.977134,82.05787
19.0978,82.07616
19.401599,82.135448
18.828136,81.871731
18.980172,81.940937
19.086835,82.032973
19.011778,81.838138
18.596127,81.738533
19.315984,82.136822
19.09942,81.860269
19.074774,82.036032
18.987536,81.85157
19.066625,81.837444
19.089709,82.121762
19.107905,82.179856
19.002432,81.632508
19.080753,82.019648
19.083711,82.126543
19.338372,82.042259
19.319844,81.895614
19.142147,81.983694
19.197901,81.565032
19.008932,82.082422
18.667383,81.827033
19.085016,82.025392
19.070865,82.008785
19.080235,82.021912
18.863345,81.9043
18.97133,82.025137
19.271833,81.884465
19.339176,81.680071
19.035664,81.838869
19.320348,82.092756
21.665429,81.320529
21.859332,81.640029
21.784333,81.804764
21.565949,81.219335
21.972458,81.564585
21.739128,81.564825
21.892424,81.658906
21.837328,81.456319
21.787625,81.355983
21.608335,81.184955
21.546498,81.170013
21.796272,81.386937
21.957225,81.503089
21.650536,81.335554
21.798493,81.324642
21.557675,81.463545
21.539282,81.311009
21.857907,81.843272
21.524546,81.509877
21.811131,81.3328
21.678815,81.549055
21.586377,81.370571
21.764202,81.51355
21.763165,81.746192
21.612958,81.546752
21.876642,81.838215
21.809369,81.91604
21.911195,81.735007
21.601752,81.481042
21.780568,81.693863
21.527525,81.524643
21.760236,81.401684
21.52791,81.496744
21.499102,81.582967
21.794167,81.449911
21.57889,81.207471
21.784872,81.83732
21.738599,81.456276
21.522307,81.523271
21.777033,81.335261
21.705455,81.690985
21.853921,81.500453
22.201199,82.286765
22.416819,82.157935
21.987801,82.305279
22.760967,82.068344
22.788168,82.003878
22.960725,82.075396
22.689841,81.779836
21.933783,82.11851
22.223423,82.2039
22.27722,82.33555
22.966337,82.060339
22.732475,81.955045
21.978066,82.312864
22.205337,81.980133
22.09488,82.122914
22.149088,82.068596
22.052246,82.167475
22.249677,82.321431
22.229444,82.237235
22.049741,82.156322
22.336911,82.052371
22.202803,82.257772
22.822619,82.035951
22.28514,82.230993
22.297167,82.325353
22.073289,82.144999
22.249341,82.262674
22.803267,81.992641
21.998548,82.126138
22.061518,81.940549
22.222845,82.295085
22.742457,82.008108
21.7667,82.312402
22.247047,82.187977
22.055381,82.156094
22.062915,82.169874
21.971775,82.160222
22.267233,82.283444
22.720341,81.959849
22.947958,82.046718
21.901806,82.280476
21.975039,82.307098
18.706938,81.256446
18.911773,81.291822
18.871319,81.462278
18.769918,81.585326
19.128472,81.290981
18.970664,81.305939
18.67178,81.463025
19.134861,81.306546
18.652545,81.248193
18.988893,81.384294
19.000641,81.443568
18.762066,81.294567
18.77521,81.27742
18.815611,81.32113
19.135727,81.409603
19.118263,81.316332
18.637925,81.251214
18.840379,81.522563
18.726019,81.535793
18.640609,81.261222
18.767829,81.546425
19.127572,81.328768
18.741081,81.425826
18.626397,81.255088
18.894596,81.347869
18.631615,81.252665
19.136614,81.291969
18.974308,81.361793
19.114749,81.294022
18.894609,81.538051
18.874861,81.328803
18.788596,81.323678
18.801185,81.53118
18.806433,81.340247
18.879554,81.35555
18.812031,81.325906
19.11186,81.330155
18.747093,81.355108
19.109544,81.32046
18.622045,81.398363
18.893936,81.358309
18.795778,81.626726
21.217084,81.33259
21.169156,81.442061
21.193461,81.244649
21.223468,81.323705
21.179818,81.561928
20.894419,81.514743
21.203304,81.576589
21.174732,81.284658
21.276047,81.305304
21.381173,81.387568
21.180883,81.291251
21.20397,81.296163
21.404736,81.316435
21.215103,81.338572
21.203795,81.332126
21.119437,81.228353
21.207619,81.335903
21.034434,81.537781
21.174252,81.284896
21.200058,81.325384
21.312076,81.514157
21.035567,81.360106
21.231256,81.344797
21.18251,81.283957
21.227299,81.451386
21.181936,81.350007
21.224506,81.232915
21.173952,81.286062
21.380401,81.269274
21.089117,81.15947
20.943161,81.50987
21.227442,81.364731
21.073949,81.497115
21.207082,81.286051
21.195459,81.336613
20.880354,81.195581
21.17833,81.286339
21.187837,81.332519
21.210619,81.40806
21.029833,81.512664
21.21181,81.343839
21.215079,81.347831
20.637301,82.057417
20.262148,82.201036
20.809555,82.228973
20.623303,82.285651
19.952783,82.46038
20.80853,82.319324
20.488559,82.199805
20.828005,82.275835
20.631411,82.100314
19.954332,82.336841
20.849626,82.282218
20.787796,82.170571
19.815896,82.606261
0,0
20.7988,82.197705
19.873053,82.607504
20.781348,81.947671
0,0
20.827996,81.989503
0,0
20.468551,82.140421
19.955836,82.657451
19.964903,82.539917
19.954984,82.582539
0,0
19.875117,82.583858
20.731455,82.182954
19.92279,82.621982
20.299208,82.238102
19.947019,82.528716
20.842586,82.282435
0,0
0,0
20.509647,82.221942
20.08703,82.339835
20.107288,82.309167
20.478698,82.283263
0,0
19.925047,82.425464
20.804113,82.105439
20.778781,81.937052
19.916357,82.500733
20.084492,81.59605
19.627145,81.868027
19.702945,81.551837
19.932462,81.799339
19.743458,81.818365
19.719506,81.894758
19.808539,81.417277
19.731386,81.824877
19.569694,81.737613
19.625435,81.734671
19.887119,81.710995
20.019572,81.486268
19.590249,81.48092
20.095083,81.772467
19.572682,81.64681
19.82205,81.552676
19.748187,81.670094
19.667762,81.685085
19.367886,81.561854
20.08013,81.583594
19.595769,81.753707
19.44221,81.663199
19.511091,81.633539
19.524257,81.797149
20.012307,81.806953
19.897694,81.477023
19.86781,81.786903
19.50056,81.540918
19.880325,81.746817
19.824037,81.471123
19.853785,81.594975
19.845507,81.747561
19.837904,81.93056
19.587077,81.704892
19.928723,81.721747
20.017953,81.758533
20.15269,81.528134
19.789971,81.936501
19.989239,81.554357
19.752515,81.909242
19.958832,81.672749
19.954427,81.755437
22.074556,81.705352
22.184351,81.702154
22.464356,81.799536
22.065679,81.68244
22.311626,81.565109
21.963648,81.878616
21.984393,81.966207
22.245507,81.659965
22.408423,81.791696
22.188957,81.562481
21.913374,81.949771
22.320753,81.577728
22.1658,81.581431
22.158096,81.698928
22.240598,81.677182
21.922231,81.88074
22.103881,81.666113
21.918715,81.945533
22.288548,81.634548
22.27107,81.708809
22.448123,81.696623
22.289964,81.583114
22.475896,81.641821
22.073862,81.641931
22.284877,81.578474
22.28936,81.686923
21.952402,81.953988
22.323906,81.669732
22.001496,81.788282
22.613175,81.656801
22.089442,81.70149
21.897569,81.837636
22.294812,81.614769
21.963935,81.891619
22.238784,81.631015
22.074732,81.694283
22.295273,81.639838
22.281597,81.670013
22.166158,81.592048
22.357328,81.599884
22.262245,81.617193
22.244501,81.647901
21.563487,81.812698
21.49902,81.668621
21.228644,81.650263
21.236256,81.628013
21.32475,82.031599
21.560117,81.862819
21.255734,81.893138
21.285189,81.637204
21.521754,81.699127
21.248908,81.624991
21.202267,81.843011
21.306845,81.681164
21.36164,81.960899
21.541556,81.760589
21.242554,81.638474
21.087979,81.705357
21.256732,81.631073
21.277066,81.64162
21.213501,81.629578
21.223388,81.639747
21.096476,81.665003
21.152759,81.712743
21.246561,81.675716
21.268712,81.563921
21.174551,81.964026
21.595591,81.752777
21.247043,81.961652
21.232295,81.641072
21.325046,81.70339
21.539813,81.752478
21.405956,81.998785
21.189429,81.860207
21.236646,81.631451
21.536049,81.740401
21.272857,81.642506
21.229976,81.627467
21.240243,81.819793
21.328583,81.620456
21.220799,81.632026
21.215163,81.713175
21.378322,81.665317
21.366946,81.673735
18.397585,81.696926
18.536448,81.617603
18.526985,81.45115
18.543528,81.804441
18.582984,81.469236
18.476432,81.66775
18.524935,81.571253
18.480097,81.545526
18.254367,81.513508
18.43078,81.564784
18.629966,81.869683
18.543461,81.713714
18.568179,81.503538
18.429593,81.590416
18.579207,81.503341
18.588919,81.904254
18.145957,81.206095
18.444192,81.575846
18.507728,81.743846
18.387264,81.669012
18.494641,81.545054
18.585167,81.817989
18.467558,81.740611
18.539546,81.826379
18.375557,81.714651
18.146395,81.220918
18.523414,81.510085
18.584517,81.7051
18.571477,81.943482
18.020705,81.464868
18.465533,81.676715
18.228075,81.464583
18.540123,81.575512
18.673755,81.613116
18.468726,81.555038
18.498969,81.511987
18.664978,81.601215
18.481583,81.619827
18.623834,81.858923
18.466772,81.555497
18.543658,81.571267
18.444173,81.489386
23.202268,82.980738
23.232077,82.936518
23.541834,83.105805
23.543751,83.116134
23.32849,83.09705
23.629525,82.782294
23.577414,83.11346
23.629481,82.705961
23.294755,82.744599
23.22164,82.96324
23.55057,83.096979
23.42657,82.868253
23.389715,82.777511
23.204225,83.020291
23.548178,83.106879
23.353674,82.836669
23.370148,82.911457
23.551054,82.683541
23.38988,82.947392
23.20497,82.892982
23.191192,82.818561
23.264245,82.923042
23.313999,82.955127
23.176324,82.727817
23.206842,82.662011
23.542665,83.111249
23.467996,82.825581
23.426887,82.898275
23.435117,82.838667
23.550619,83.11105
23.346291,82.860233
23.495564,82.815873
23.506979,82.777071
23.581317,83.093323
23.551394,83.106067
23.380013,82.873852
23.517812,83.0849
23.39617,82.865419
23.328219,82.981032
23.728779,82.802903
23.524718,83.101693
23.38795,83.310999
23.121766,83.196884
23.023566,83.208984
22.91295,82.796675
22.98953,82.979067
23.117306,83.396256
22.980263,83.081404
22.942924,83.433459
23.103361,83.425708
22.963383,83.066447
22.918587,83.086407
22.929381,83.092085
22.883211,82.95856
22.901842,83.289756
23.026992,83.190949
23.118658,83.199051
23.059279,83.207428
23.148024,83.401338
22.98181,83.420035
22.876684,83.472162
23.119146,83.196956
22.802228,82.943545
22.959932,83.048124
22.917485,83.062935
22.941545,83.084938
22.896674,83.179313
23.133838,83.215856
23.117254,83.375659
22.836141,83.28949
23.058592,83.233126
23.200142,83.281788
23.056917,83.207215
22.742597,83.454396
22.984787,83.271373
23.125152,83.190808
23.121201,83.177173
22.779016,83.497357
23.101548,83.378614
22.673098,83.662617
23.066084,83.167278
22.980937,83.464497
22.765732,83.355337
22.920234,83.089889
28.64742,77.182879
28.669762,77.179035
28.754103,77.184549
0,0
0,0
0,0
28.644671,77.234452
28.687437,77.215633
28.650979,77.219338
28.75348,77.214232
28.677281,77.184009
28.750212,77.196511
28.685357,77.233902
28.645316,77.204494
28.649653,77.20418
28.733688,77.205255
28.64227,77.216483
28.665102,77.214122
28.643379,77.227295
28.645862,77.22401
28.751023,77.198888
28.652037,77.233938
28.639155,77.177268
28.718333,77.22537
28.649319,77.185589
28.648707,77.174859
28.641863,77.180589
28.677679,77.224003
28.662585,77.200263
28.645464,77.23496
28.691549,77.214541
28.734156,77.20163
28.703461,77.224329
28.671721,77.216642
28.62406,77.245225
28.639336,77.2304
28.641079,77.238891
28.649505,77.247186
28.665009,77.181945
28.642554,77.203328
28.649676,77.17607
28.691146,77.198878
28.604152,77.324563
28.624588,77.282686
28.65219,77.292035
28.646834,77.275042
0,0
28.621281,77.274657
28.634948,77.299826
28.6207,77.258866
28.622868,77.285442
28.615334,77.321315
28.653658,77.28824
28.639952,77.285529
28.619915,77.26825
28.639143,77.287327
0,0
28.62019,77.320929
28.61146,77.304834
28.651801,77.288386
28.635795,77.293245
28.619242,77.30745
28.625305,77.293276
28.629914,77.303558
28.627285,77.308172
28.630451,77.286938
28.631108,77.306301
28.609481,77.294237
28.636829,77.291063
0,0
28.617903,77.327722
28.628296,77.293648
28.634638,77.302083
28.650079,77.281901
0,0
28.606107,77.300744
28.608056,77.283507
28.605155,77.318912
28.631456,77.273981
28.620729,77.308346
0,0
28.640934,77.280027
28.629079,77.326549
28.640582,77.282806
0,0
28.554962,77.163737
28.608674,77.110287
0,0
0,0
28.556651,77.187687
28.542417,77.083694
28.567271,77.188053
28.572974,77.172058
28.610081,77.141512
0,0
28.616031,77.167948
0,0
28.60725,77.11636
28.595919,77.134656
0,0
28.537365,77.111863
0,0
28.600033,77.13327
28.63123,77.151853
28.575032,77.191215
0,0
28.55534,77.176594
28.592692,77.139157
28.596596,77.128655
28.534283,77.131562
0,0
28.636597,77.127116
28.508975,77.123035
28.550031,77.169487
28.527982,77.158087
28.565064,77.058821
0,0
28.543338,77.090615
0,0
28.569497,77.195785
28.623491,77.142084
0,0
28.620582,77.142967
28.548601,77.176433
28.572088,77.162413
28.548045,77.066479
0,0
28.72967,77.155903
28.850742,77.107657
28.754738,77.148339
28.709147,77.193618
28.820321,77.047926
28.845033,77.097504
28.834693,77.083681
28.750308,77.088553
28.712549,77.179035
28.709925,77.183754
28.754073,77.159668
28.813423,76.973885
28.853706,77.093883
28.769399,77.103301
28.855935,77.099265
28.707098,77.184294
28.71002,77.192613
28.771872,77.056585
28.73931,77.107935
28.71098,77.201917
28.769289,77.149874
28.701285,77.197319
28.749444,77.152744
28.744924,77.127228
0,0
28.704336,77.18433
28.731226,77.156258
28.805073,77.090952
28.830341,77.126496
28.841428,77.125625
28.748196,77.120343
28.8541,77.086298
28.756532,77.097315
28.716189,77.168162
28.740795,77.176963
28.706618,77.177098
28.70945,77.173537
28.695746,77.183104
28.69732,77.191138
28.710124,77.177818
28.753387,77.102419
28.703212,77.297637
28.673896,77.266414
28.714665,77.259464
28.690033,77.272118
28.676406,77.257492
28.703922,77.279168
28.710198,77.267473
28.732223,77.246717
28.698063,77.275383
28.699464,77.253658
28.707453,77.238635
28.695779,77.265932
28.735498,77.257906
28.704126,77.290387
28.705139,77.265588
0,0
28.685319,77.260081
28.69788,77.260996
28.720413,77.280119
28.708504,77.26653
28.674665,77.263393
28.702386,77.281463
28.701527,77.272301
28.69521,77.253187
28.714949,77.254421
28.720851,77.278791
0,0
28.698202,77.265956
28.670669,77.267808
28.70642,77.269122
28.714498,77.275563
28.68457,77.265655
28.727524,77.247808
0,0
28.690272,77.265907
28.718352,77.272558
28.718151,77.27081
28.68561,77.25946
28.678499,77.27134
28.687362,77.263846
28.739606,77.254761
28.687194,77.259737
28.693914,77.080264
28.705481,77.106185
0,0
28.699703,77.056146
28.703792,77.156136
28.692168,77.129367
28.72427,77.119371
28.678579,77.175719
28.686502,77.139032
28.70089,77.090224
28.735833,77.034702
28.750028,76.999561
28.716094,77.006457
28.704596,77.049395
28.690335,77.078776
28.690183,77.050735
28.678207,77.157207
28.708502,77.097683
28.685368,77.162729
28.703725,77.089701
28.684129,77.157738
28.693242,77.140619
28.715259,77.052863
28.708645,77.086485
28.708494,77.03627
28.70016,77.077514
28.714422,77.155509
28.735217,77.094746
28.699422,77.115038
28.699098,77.126454
28.702945,77.161652
28.68846,77.161207
28.688218,77.076105
28.700922,77.16977
28.689111,77.07878
28.697044,77.138067
28.702034,77.109545
28.725554,77.097439
28.721801,77.037613
0,0
28.708436,77.029322
28.695363,77.097787
28.692334,77.31709
28.685142,77.292755
28.687929,77.293898
28.682354,77.29907
28.684321,77.326011
28.673177,77.275636
28.685243,77.281438
28.677882,77.273207
28.689659,77.292233
28.695295,77.302633
28.68794,77.325743
28.688307,77.294022
28.685731,77.323561
28.661945,77.279806
0,0
28.68095,77.300868
28.683005,77.323077
28.691044,77.326529
28.696447,77.312857
28.689697,77.315789
28.678389,77.308097
28.660908,77.289469
28.695878,77.313649
28.666046,77.276761
28.694213,77.321307
28.681958,77.319808
28.658363,77.303347
28.656579,77.289218
28.673803,77.287703
28.678323,77.298551
28.658418,77.28965
28.690533,77.297456
28.688697,77.29378
28.694004,77.324573
28.674518,77.292124
28.652345,77.308181
28.684462,77.308528
28.692884,77.289133
28.691632,77.324597
28.692791,77.317595
28.681602,77.318043
28.667964,77.293503
28.502362,77.236614
0,0
28.518106,77.232312
28.430018,77.219616
28.519556,77.234698
28.428559,77.210461
28.543733,77.211803
28.527947,77.175137
0,0
28.53359,77.228819
28.487293,77.235523
28.528642,77.240296
0,0
28.52147,77.171795
28.509856,77.216876
0,0
28.506264,77.226386
28.519277,77.241956
28.519894,77.224869
28.521327,77.238985
28.531931,77.217217
28.534642,77.198003
28.491577,77.239241
28.515526,77.223052
28.552118,77.206027
28.540995,77.223772
28.498382,77.237382
28.497003,77.234513
28.542959,77.220092
28.484824,77.235232
28.533591,77.224138
28.427911,77.226429
28.514034,77.21154
28.529876,77.218153
28.523806,77.2407
28.526964,77.240392
28.532545,77.198596
28.501692,77.233892
28.500233,77.225696
28.54703,77.209104
28.556652,77.221025
28.529607,77.225198
28.541927,77.267777
28.564601,77.249946
28.492998,77.294861
0,0
28.529835,77.255955
28.55999,77.29494
28.545096,77.257119
28.51892,77.270331
28.566766,77.239491
28.535715,77.311784
28.569045,77.22527
28.543869,77.278324
28.556198,77.278904
28.510432,77.321069
28.572062,77.228904
28.570345,77.2288
28.529545,77.312529
28.580621,77.26204
28.50891,77.304382
28.532621,77.315131
28.568446,77.273941
28.503244,77.304621
28.559187,77.243378
28.544311,77.252246
28.569025,77.255947
28.575043,77.254985
28.530591,77.262453
28.572772,77.217845
28.56604,77.237395
28.571378,77.241838
28.570686,77.235445
28.513224,77.331247
28.504603,77.312612
28.529009,77.309115
28.539866,77.266693
28.550323,77.282745
28.561967,77.250705
28.530961,77.248679
0,0
28.560585,77.290014
28.525809,77.268357
28.505955,77.319638
28.608083,76.978495
28.606179,77.056385
28.589197,77.09301
28.616236,77.071958
28.578369,77.079361
28.655075,76.97464
28.598448,77.043793
28.580638,77.083571
28.598744,76.9532
28.615981,77.061872
28.60751,77.096965
28.560698,76.996635
28.547449,76.980648
28.598536,77.09758
28.589611,77.084034
28.604407,77.086698
28.614951,77.090618
28.59662,77.100537
28.604333,77.070844
28.580498,77.067382
28.591967,77.06967
28.600688,77.06399
28.620266,77.027452
28.615758,77.074258
28.585349,77.086933
28.621274,77.012816
28.604899,77.064502
28.609844,77.029355
28.619771,76.986572
28.592452,76.962329
28.581897,77.021567
28.614962,77.082695
28.581431,77.078404
0,0
28.601176,77.097364
28.60563,77.012795
28.616244,77.055877
28.615481,77.071977
0,0
28.582099,77.072615
28.590093,76.979125
28.60912,76.988217
28.682716,77.060473
28.63828,77.084996
28.643177,77.140137
28.642043,77.087481
